jammer,jsr_db,seed,target_position,algorithm,role,interface_status,oracle_input_status,forbidden_keys_present,fit_status,exception_type,exception_message
NoiseProductJamming,10.0,6003,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6003,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6003,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6004,500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6004,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6004,500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6004,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6004,1500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6004,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6004,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6004,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6004,3500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6004,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6004,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6004,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6005,500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6005,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6005,500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6005,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6005,1500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6005,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6005,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6005,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6005,3500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6005,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6005,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6005,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6006,500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6006,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6006,500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6006,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6006,1500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6006,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6006,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6006,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6006,3500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6006,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6006,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6006,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6007,500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6007,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6007,500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6007,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6007,1500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6007,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6007,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6007,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6007,3500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6007,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6007,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6007,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6008,500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6008,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6008,500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6008,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6008,1500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6008,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6008,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6008,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6008,3500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6008,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6008,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6008,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6009,500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6009,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6009,500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6009,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6009,1500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6009,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6009,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6009,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6009,3500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,10.0,6009,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,10.0,6009,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,10.0,6009,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6000,500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6000,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6000,500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6000,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6000,1500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6000,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6000,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6000,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6000,3500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6000,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6000,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6000,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6001,500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6001,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6001,500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6001,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6001,1500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6001,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6001,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6001,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6001,3500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6001,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6001,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6001,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6002,500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6002,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6002,500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6002,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6002,1500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6002,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6002,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6002,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6002,3500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6002,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6002,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6002,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6003,500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6003,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6003,500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6003,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6003,1500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6003,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6003,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6003,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6003,3500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6003,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6003,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6003,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6004,500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6004,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6004,500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6004,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6004,1500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6004,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6004,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6004,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6004,3500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6004,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6004,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6004,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6005,500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6005,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6005,500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6005,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6005,1500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6005,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6005,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6005,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6005,3500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6005,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6005,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6005,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6006,500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6006,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6006,500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6006,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6006,1500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6006,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6006,1500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6006,1500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6006,3500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6006,3500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6006,3500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6006,3500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6007,500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6007,500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
NoiseProductJamming,20.0,6007,500,adapt_filter_fair,FAIR_PROTOTYPE_A,PASS,PASS,,FITTED_TOPK_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6007,500,adapt_filter_fair_multihypothesis,FAIR_PROTOTYPE_B,PASS,PASS,,FITTED_MULTI_HYPOTHESIS_PROTECTED_PROJECTION,,
NoiseProductJamming,20.0,6007,1500,Identity,IDENTITY_BASELINE,PASS,PASS,,IDENTITY,,
NoiseProductJamming,20.0,6007,1500,adapt_filter_oracle,ORACLE_UPPER_BOUND,PASS,ORACLE_TRUE_TARGET_IDX,target_idx,LEGACY_ORACLE_TRUE_TARGET_IDX,,
